id,a1,a2,label,topic,new_topic_id
1322_1454,social media platforms allow to more transparency of information as it reduces dependency on a small elite groups that see themselves as the owners of the truth for society.,"no, i don't agree. with proper personal hygiene and regulatory frameworks in place, social media can help next generation, who will be technology oriented unlike past. proper education is what matters most.",a1,Social media brings MORE GOOD than,3
1194_1426,social media allows people with real life social interaction issues to approach and talk to people they wouldn't usually have the courage to do by themselves.,"if used wisely, social media brings more good. the problem is about people not knowing how to use appropriately.",a1,Social media brings MORE GOOD than,3
1327_1229,it is easy to show some information to people (and it is simple to select the target audience) then it is not needed to talk about the same thing more than once,social media help to bring people who may physically not be able to see on a regular basis to keep in touch and have at least a general view on how things are going.,a2,Social media brings MORE GOOD than,3
1299_1264,a low bar of entry makes it easy to share information to a large group of audience.,"social media gives a voice to everyone, without any distinction",a2,Social media brings MORE GOOD than,3
1168_1225,"social media has opened up a different world and has brought economic, social and cultural benefits to the world. openness and transparency have increased as a result of social media",social media are an ideal platform for brands to spread their messages in an other way and to build on the reach of the influencers on such media.,a1,Social media brings MORE GOOD than,3
1176_1415,brings together people towards a common cause which cannot be easily done via traditional methods,"social media is an incredible source of diverse opinions, creative ideas and authentic discourse.",a2,Social media brings MORE GOOD than,3
1329_1252,there are times when old acquaintances or distant relatives reconnect because they are both visible on a social media platform. sometimes these reconnections are meaningful.,"social media is a great way to connect with distant friends and family, sharing photos and stories with people they cannot regularly connect with.",a2,Social media brings MORE GOOD than,3
1394_1348,social media allows people to be informed quickly and efficiently.,social media let you find information or people just with a click,a1,Social media brings MORE GOOD than,3
1236_1429,"social media provides an opportunity for everybody's voice to be heard, irrespective of their background, race, gender or religion.","social media allows house-bound elderly people, and other immovable people, to pseudo-interact with others.",a1,Social media brings MORE GOOD than,3
1240_1354,dog fail videos are hilarious and boost the spirits of people who watch them. laughter is the best medicine.,social media allows for convenient and less expensive cross border communication between separated families encouraging more closeness over distance,a2,Social media brings MORE GOOD than,3
1444_1329,"social media is a platform for speaking out against social injustice, oftentimes bearing witness to events in real-time. platforms like twitter galvanize large populations into action.",there are times when old acquaintances or distant relatives reconnect because they are both visible on a social media platform. sometimes these reconnections are meaningful.,a1,Social media brings MORE GOOD than,3
1419_1452,we can stay connected and feel safer in this world wherever we are. friends and family are a text message away. instant communication allows for more efficient use of our time and share in lifes moments,social media supports a plethora of niche interests. it's a novelty to connect with people who have very similar interests to me. they become the only people i want to talk to.,a1,Social media brings MORE GOOD than,3
1231_1249,"social media can help people maintain connections with people and groups such as old school classmates and former neighbors, expanding their social connections.",there are good lessons learnt can be used for better purpose and quick benefit of the society using social media.,a1,Social media brings MORE GOOD than,3
1438_1360,"social media provides one of the best forums for reconnecting with long-lost friends and family and allows people to remain close, even across vast distances.",social media is good because it provides us perspective around the world which we ourselves may sometime lack.,a1,Social media brings MORE GOOD than,3
1359_1134,social media is great for sharing photographs with friends and family.,social media can allow friends and family members to more actively stay aware of each other's life events.,a2,Social media brings MORE GOOD than,3
1444_1353,"social media is a platform for speaking out against social injustice, oftentimes bearing witness to events in real-time. platforms like twitter galvanize large populations into action.","like it or not social media is part of living in 2018. sure it has problems, yes it has advantages and my 2 cents is everything in moderation.",a1,Social media brings MORE GOOD than,3
1276_1450,social media can be used to quickly mobilize large numbers of people for good after disasters or personal tragedies as seen in the many charitable gofundme campaigns.,"social media can be a very good source of information, business ideas as well as social relations. it is up to the user to believe/verify/reject any information.",a1,Social media brings MORE GOOD than,3
1395_1439,information spread is faster than traditional way and it is less regulated.,social media allows for quick diffusion of public health and safety information during crisis events.,a2,Social media brings MORE GOOD than,3
1276_1310,social media can be used to quickly mobilize large numbers of people for good after disasters or personal tragedies as seen in the many charitable gofundme campaigns.,professional social media sites allow people the opportunity to make connections with others in their industry to share ideas and employment opportunities.,a1,Social media brings MORE GOOD than,3
1183_1454,social media fosters connection in this high paced society and being social animals we need to be connected to others with similar or opposing ideas. it helps in evaluating both pros and cons of any matter.,"no, i don't agree. with proper personal hygiene and regulatory frameworks in place, social media can help next generation, who will be technology oriented unlike past. proper education is what matters most.",a1,Social media brings MORE GOOD than,3
1462_1302,opens up the world with news/politics/sports/science/photography/entertainment/ tourism to general people.,social media is a great way to keep in touch with friends and family.,a2,Social media brings MORE GOOD than,3
1205_1135,"social media allows people to stay in touch, even though they live in opposite parts of the world.",new ways to consume media inspires new content on each respective platforms,a1,Social media brings MORE GOOD than,3
1253_1221,"social media, if rightly used, can help in connecting with people who can help both personally and professionally.",social media has allowed participants in obscure interests to organize and do more impressive things by enabling connections,a1,Social media brings MORE GOOD than,3
1146_1425,social media allows people to stay in touch with those who are far away and maintain meaningful relationships with others than in the past would have been lost.,simple and nice way to keep up to date and communicate with family members that are close in life but far away in geography.,a1,Social media brings MORE GOOD than,3
1159_1398,social media allows people to find and connect to old friends and relatives that they haven't seen in a long time.,social media has lots of useful real time data &amp; information. if use wisely you can gain knowledge in short time.,a1,Social media brings MORE GOOD than,3
1140_1381,you'll never forget friends bithday as social network reminds you of that event.,people can connect to other people they know or who have similar interests,a2,Social media brings MORE GOOD than,3
1315_1142,we can get more information from world wide because of social media than before which gives us much opportunity to widen our thoughts.,a person can learn to critically analyze the content and motivations from a safe place without having to actively participate.,a1,Social media brings MORE GOOD than,3
1314_1372,"due to social media, lots of business are set up online, bringing choice and low prices and compare quality. businesses can find a market for their goods and services in a cost-effective way, globally.",social media supports a plethora of niche interests. it's a novelty to connect with people who have very similar interests to me. they become my favorite people to talk to.,a1,Social media brings MORE GOOD than,3
1289_1258,social media allows people to self organise and protest against opression. the arab spring was a great example of this.,social media has provided a platform where the voices of unheard can be heard,a1,Social media brings MORE GOOD than,3
1312_1204,anything that connects people together cant be bad,social media is equally accessable to everyone. it opens up the world.,a2,Social media brings MORE GOOD than,3
1466_1306,social media helps individuals build a public image,social media helps us connect to people all around the world.,a2,Social media brings MORE GOOD than,3
1286_1485,social media allows people to follow their idols and their whereabouts.,"social media keeps friends connected whether near of far, keeping relationships fresh.",a2,Social media brings MORE GOOD than,3
1376_1368,social media makes it much easier to stay in touch with friends and family who are geographically separated.,i am able to connect with far-away relatives lifes. independent of time of day.,a1,Social media brings MORE GOOD than,3
1241_1376,research shows that the number of social connections one has is directly related to one's happiness and social media increases connections online.,social media makes it much easier to stay in touch with friends and family who are geographically separated.,a2,Social media brings MORE GOOD than,3
1211_1149,best way of advertising whether it's a movie or any product . it's specially helpful for those who cannot afford costly advertisement through other media platform.,social media is an instrument that provides the right to normal people to get connected to powerful politicians and people to directly interact. this medium was no there before.,a2,Social media brings MORE GOOD than,3
1311_1385,social media is ensuring more of public good by creating awareness when properly verified and validated. given is false news is restricted,social media is a reflection of the real world which brings good and bad. on the whole it brings the world closer together.,a1,Social media brings MORE GOOD than,3
1225_1248,social media are an ideal platform for brands to spread their messages in an other way and to build on the reach of the influencers on such media.,"using sparingly, social media helps connecting people together, across boundaries of frontiers, time zones, languages, and backgrounds. it really saves time in that respect.",a2,Social media brings MORE GOOD than,3
1462_1490,opens up the world with news/politics/sports/science/photography/entertainment/ tourism to general people.,social media provides a platform to democratize society if used properly.,a2,Social media brings MORE GOOD than,3
1202_1389,"social media allows people to quickly communicate, to keep up with friends and what is going on in their lives - where people ensure they only share information to their friend/family circles.","social media connects billions of people and has provided an extra tool for communication to family, friends and loved ones. by design, it is a mostly a tool for good not for nefarious purposes.",a2,Social media brings MORE GOOD than,3
1279_1171,"social media brings more good than harm based on what you are looking for and what level of information you are willing to share, example, they can centralize your trusted news source.","social media provides an outlet, and a connection, for people who wish to reach out beyond their immediate circle fo acquaintances. this can boost their happiness, and their mental health, by reducing feelings of isolation.",a2,Social media brings MORE GOOD than,3
1366_1362,"find long lost friends, and family with social media.",social media helps family members stay in touch with one another.,a2,Social media brings MORE GOOD than,3
1212_1246,"sm allows anyone to join in the debate. in a world where politicians are struggling for answers, a wider consensus can be reached if the tools are properly used.",social media is a cheap and always on medium for me to connect with near and dear whenever i wish. how can that bring harm?,a1,Social media brings MORE GOOD than,3
1198_1218,social media allows us to connect with people all over the world and brings communication through different mediums allowing people to express themselves in different ways than ever before.,"if you know how to filter data on social media, the good is increased. such as: bring people together, you can meet others with same interest. work together. build good solutions for the world",a1,Social media brings MORE GOOD than,3
1316_1412,social media gives business platform to interact with their customers faster.,its a great platform to reach masses and make a larger impact in society,a2,Social media brings MORE GOOD than,3
1240_1484,dog fail videos are hilarious and boost the spirits of people who watch them. laughter is the best medicine.,"social media, when authentic (and, at times, even when filled with lies), brings the humanness in our humanity. it now serves science, policy-making and justice.",a2,Social media brings MORE GOOD than,3
1167_1303,"used correctly and with a critical eye as to what one is reading, social media can keep distant friends 'involved' in our lives; they can stay up to date with your latest adventures.","social media, as we know, is the platform for multiple people across the globe who want their voices and opinions to be heard, which is a constructive thing altogether should we be tolerant towards everyone's opinions.",a2,Social media brings MORE GOOD than,3
1407_1234,the only advantage of social media is to express our thoughts at anytime. world has become small and you will be able to connect all leading people in the world.,social media is the quickest way to reach out for any kind of help specially in case of emergencies.for eg. in india people traveling in trains are using twitter to reach out for any support.,a2,Social media brings MORE GOOD than,3
1413_1423,its a good way to make money reducing expenses,social media connects friends and relatives in different parts of the world.,a2,Social media brings MORE GOOD than,3
1200_1465,social media enables global communication and activism towards good causes,social media connect people that otherwise would never communicate at all,a1,Social media brings MORE GOOD than,3
1158_1207,"we should promote the correct usage of social media, rather than banning it or discontinuing it in any way. people should develop the brilliance to use any platform in a constructive way","social media helps us find people with similar goals to our own, and provides tools to encourage each other towards attaining our goals. look at health trackers, and facebook groups, twitter hashtags.",a2,Social media brings MORE GOOD than,3
1259_1310,with social media business can connect to users better and provide services as per individual needs not based on segmentation.,professional social media sites allow people the opportunity to make connections with others in their industry to share ideas and employment opportunities.,a2,Social media brings MORE GOOD than,3
1402_1304,social media allows the world to connect in ways never imaginable,"social media is just another piece of technology, and shows how creative are human beings.",a1,Social media brings MORE GOOD than,3
1348_1182,social media let you find information or people just with a click,social networks can help connect people who are geographically apart,a2,Social media brings MORE GOOD than,3
1436_1256,"social networks make people closer regardless where people is from, breaking barriers among cultures and having better informed people being more conscious about what is happening around them.","how easy it is now, to share what i want to share, and what i want to see. if i am a sane person, i can still use the platform judiciously.",a1,Social media brings MORE GOOD than,3
1259_1450,with social media business can connect to users better and provide services as per individual needs not based on segmentation.,"social media can be a very good source of information, business ideas as well as social relations. it is up to the user to believe/verify/reject any information.",a2,Social media brings MORE GOOD than,3
1202_1170,"social media allows people to quickly communicate, to keep up with friends and what is going on in their lives - where people ensure they only share information to their friend/family circles.","when used to communicate important safety and security information, whether nature or man made events, social media is helpful. but personal info security needs significant improvements.",a1,Social media brings MORE GOOD than,3
1265_1485,"if one understand their accountability and responsibility of their own activities, it reaps benefits.","social media keeps friends connected whether near of far, keeping relationships fresh.",a2,Social media brings MORE GOOD than,3
1337_1380,by design social media is good it is became broader but less engaging people,social media opens a new way of interacting with other people and removes bias,a2,Social media brings MORE GOOD than,3
1381_1430,people can connect to other people they know or who have similar interests,social media saves postal and telecomms costs for example for birthday and christmas cards,a1,Social media brings MORE GOOD than,3
1299_1165,a low bar of entry makes it easy to share information to a large group of audience.,social media allows people from across the globe to interact with each other in ways that could not have been possible before.,a2,Social media brings MORE GOOD than,3
1172_1491,"social media helps keep the family together despite distance, time zones and language",it is a great way to keep up-to-date on family and friends.,a1,Social media brings MORE GOOD than,3
1335_1434,social media helps connect people with the content that is most relevant to them.,social media often reflects the real life activities of real people,a1,Social media brings MORE GOOD than,3
1290_1143,social media allows people to keep in touch with their loved ones who are far away from them.,social media helps to ensure that people who are forced to stay at home can be online and stay connected.,a1,Social media brings MORE GOOD than,3
1386_1242,"social media helps people get informed and connect, without the fuss of having to contact all of your friends and family every day or week.",social media can allow citizens to voice their opinions publicly by bypassing the old media which is controlled by interest groups.,a2,Social media brings MORE GOOD than,3
1329_1324,there are times when old acquaintances or distant relatives reconnect because they are both visible on a social media platform. sometimes these reconnections are meaningful.,part of being a human being is feeling connected. social media helps keep us from becoming isolated as we age and our social contact wanes.,a2,Social media brings MORE GOOD than,3
1398_1375,social media has lots of useful real time data &amp; information. if use wisely you can gain knowledge in short time.,social media can be used to gain public support on issues that can influence better decision making,a2,Social media brings MORE GOOD than,3
1411_1283,social platforms provide society the means to generate support for a genuine cause when the need arises.,"the internet is better than sitting in front of the tv, at least you might learn something.",a1,Social media brings MORE GOOD than,3
1381_1283,people can connect to other people they know or who have similar interests,"the internet is better than sitting in front of the tv, at least you might learn something.",a1,Social media brings MORE GOOD than,3
1199_1206,"with social media, we can keep ourselves abreast. it's up to individual what to follow and what not to follow, what to believe and what not to believe.",social media democratizes access to information and exchange of ideas between individuals. this promotes community awareness of their current situation and future possibilities.,a2,Social media brings MORE GOOD than,3
1253_1237,"social media, if rightly used, can help in connecting with people who can help both personally and professionally.",social media make personal world wide and bring person to unknown world,a1,Social media brings MORE GOOD than,3
1331_1298,"and had no idea about this city but thanks to facebook (pune(flat and flatmates), people guided my with the places i can dwell in",social media allows the common people around the world to have access to new experiences otherwise reserved only for those who could travel abroad.,a2,Social media brings MORE GOOD than,3
1339_1431,"social media assists the lonely in providing them ways, at least partially, of not being alone",social media cuts down on gas because people don't have to leave their house to interact.,a1,Social media brings MORE GOOD than,3
1417_1376,social media can be engineered to control bureaucracy via citizen feedback,social media makes it much easier to stay in touch with friends and family who are geographically separated.,a2,Social media brings MORE GOOD than,3
1362_1465,social media helps family members stay in touch with one another.,social media connect people that otherwise would never communicate at all,a1,Social media brings MORE GOOD than,3
1301_1358,"social media is great, it allows me to stay in touch with many friends.",you can find contacts with specific skills very easily.,a1,Social media brings MORE GOOD than,3
1165_1257,social media allows people from across the globe to interact with each other in ways that could not have been possible before.,social media depends on how individuals use. this means that we have many opportunities to gain various benefits from sm.,a1,Social media brings MORE GOOD than,3
1294_1291,"use of social media is a personal choice, and therefore most negative experiences can be controlled by the individual, and often brings more positive outcomes than bad.","social media promotes engagement and can be a good outlet for shutins or others, such as the socially awkward who struggle with in person interaction.",a2,Social media brings MORE GOOD than,3
1464_1435,in my opinion providing voice to common man/women to highlight their day to day issue to concerned authorities has been one of the biggest advantages of social media.,"i would say social media has open a stream of opportunities , you can get career paths or you can get job updates.",a2,Social media brings MORE GOOD than,3
1350_1428,social media helps to overcome people's loneliness. e.g.: elder people...,social media allow for extended network and unrestricted communication across the globe,a2,Social media brings MORE GOOD than,3
1361_1215,social media reaches many user groups that would otherwise not have been addressed.,social media allows distant families and friends to stay connected and share their lives in a convenient and fun way,a2,Social media brings MORE GOOD than,3
1392_1298,it opens up your mind to public/friends- which refresh you psychologically changes the nature of a person for honesty and good values once people support the good work.,social media allows the common people around the world to have access to new experiences otherwise reserved only for those who could travel abroad.,a2,Social media brings MORE GOOD than,3
1369_1357,social media has a positive impact on marketing for clients. it is inexpensive and hits the masses.,social media created a platform to bring relatives closer and more connected.,a2,Social media brings MORE GOOD than,3
1366_1482,"find long lost friends, and family with social media.",social media allows to connect people around the globe as easy as it can be.,a2,Social media brings MORE GOOD than,3
1411_1430,social platforms provide society the means to generate support for a genuine cause when the need arises.,social media saves postal and telecomms costs for example for birthday and christmas cards,a1,Social media brings MORE GOOD than,3
1176_1182,brings together people towards a common cause which cannot be easily done via traditional methods,social networks can help connect people who are geographically apart,a2,Social media brings MORE GOOD than,3
1161_1424,social medias can make relatives closer with instant news and photos.,social media enables the ability to build community outside the constraints of physical location.,a2,Social media brings MORE GOOD than,3
1166_1362,one is able to reconnect and continue interaction with long lost/old friends,social media helps family members stay in touch with one another.,a2,Social media brings MORE GOOD than,3
1396_1223,network with employees of other companies for mutual benefit.,"social media allowed important movements like 11-m, in spain, which gave more voice to the people",a2,Social media brings MORE GOOD than,3
1236_1431,"social media provides an opportunity for everybody's voice to be heard, irrespective of their background, race, gender or religion.",social media cuts down on gas because people don't have to leave their house to interact.,a1,Social media brings MORE GOOD than,3
1306_1238,social media helps us connect to people all around the world.,social media are leading to a more accountable society.,a1,Social media brings MORE GOOD than,3
1171_1486,"social media provides an outlet, and a connection, for people who wish to reach out beyond their immediate circle fo acquaintances. this can boost their happiness, and their mental health, by reducing feelings of isolation.",social media is s sea full of opportunities for new creative professions also an interesting and flexible platform to express our views which empower us as well as keep us informed .,a1,Social media brings MORE GOOD than,3
1181_1330,it is a powerful tool to voice one's opinion and bring to forefront what you think requires attention.,"social media provides a venue, unlike no other, without many typical constraints people have thereby allowing for more frequent, open and honest opinion.",a2,Social media brings MORE GOOD than,3
1407_1308,the only advantage of social media is to express our thoughts at anytime. world has become small and you will be able to connect all leading people in the world.,social media helped us to be connected with our friends and relatives and also with colleagues and their life updates. it helps to make new connections also. some important news are shared on social media.,a2,Social media brings MORE GOOD than,3
1461_1344,"social media is very helpful to keep in touch with people, which was otherwise very difficult. we are able to send messages to specific groups of people and interact with them easily.","social media allows rapid access to information. much faster than traditional media like print. for time sensitive information like natural disasters and accidents, this is especially important.",a2,Social media brings MORE GOOD than,3
1151_1166,social media was used during terror attacks to help save lives,one is able to reconnect and continue interaction with long lost/old friends,a1,Social media brings MORE GOOD than,3
1465_1447,social media connect people that otherwise would never communicate at all,social media has allowed reconnection with long lost friends and relatives.,a2,Social media brings MORE GOOD than,3
1257_1332,social media depends on how individuals use. this means that we have many opportunities to gain various benefits from sm.,"social media enables us to keep in contact with friends and family, even if just seeing photos and life updates.",a2,Social media brings MORE GOOD than,3
1281_1343,social media doesn't bring harm. it is users using it for private. it is good for instant messaging and crowdsourcing. what if we had the tool that could determine if a message is private?,"social media allows for people to connect that otherwise would lose touch, and the more connected we are to the world, the more we care about it.",a2,Social media brings MORE GOOD than,3
1362_1355,social media helps family members stay in touch with one another.,it is a good tool to bring friends and family together. value is in identifying lost friends.,a1,Social media brings MORE GOOD than,3
1446_1195,"social media can be a good platform to launch and manage civil initiatives for the good of people, help local community members and provide easy access to information.",ability to express oneself without fear has allowed more and more folks to raise awareness on topics ignored by the mainstream media,a1,Social media brings MORE GOOD than,3
1278_1199,we see issues like me-too movements are getting reported in social media. all mismanagement gets immediately reported in social media now a days. social media platform has evolved as defender of justice for human society.,"with social media, we can keep ourselves abreast. it's up to individual what to follow and what not to follow, what to believe and what not to believe.",a1,Social media brings MORE GOOD than,3
1356_1147,"social media and related communication technologies allow people to keep in touch with friends and family across long distances, which generally strengthen friendship ties.",the easiest way to know about what is going on in the world is with social media. social movements like #metoo thrived on social media. could not have done it otherwise.,a1,Social media brings MORE GOOD than,3
1205_1161,"social media allows people to stay in touch, even though they live in opposite parts of the world.",social medias can make relatives closer with instant news and photos.,a1,Social media brings MORE GOOD than,3
1006_1082,"allows one to find connections and support on topics not represented in your local community (eg gay youth in conservative areas, forums for people dealing with rare diseases)","social media improves communication and empathy between people in a busy and hectic world, by sharing what is going on in their life with others.",a2,Social media brings MORE GOOD than,3
1083_1034,"social media give's a lot of easy to access information, which makes people more informed.","better way for people to be exposed to politic, so they can be more involved and influence on their country direction.",a1,Social media brings MORE GOOD than,3
1017_1471,"we can stay in touch with old friends, via social media, and see what they are doing with their life","social media allows individuals an escape from oppressive communities, and find a safe space for them to express themselves",a2,Social media brings MORE GOOD than,3
1076_990,people can launch an online career through social media thus giving them a financial venue.,social media provides an easy way for social groups to communicate and share material with individual members.,a2,Social media brings MORE GOOD than,3
1477_999,"social media has the benefit of ""wisdom of the masses"", if there is anything you need to know, anything you want a different opinion on, you can get that from the wide platform provided by sm.","social media allows small political parties to interact with their voters and the public in general without spending too much money, making the democratic process more equal and fair",a2,Social media brings MORE GOOD than,3
1086_987,social media brings more good than harm because it encourages people to speak with others who are different from themselves by virtue of connecting people from around the globe.,"current events can be more readily shared on social media, creating a more informed populace which general economic efficiency and democratic engagement.",a1,Social media brings MORE GOOD than,3
1084_1040,"social media allows people to share their ideas to a wider platform of people, meaning they can get more support even if they can afford an a in a newspaper.",social media uses smart algorithms to determine what ideas can become viral (and usually they are the more important ones) and exposes them to the masses.,a1,Social media brings MORE GOOD than,3
1492_1088,sociologists and psychologists can utilize social media to perform experiments and learn about behavior and inherent human nature.,using social media people can travel around the world and stay connected to their family and friends,a2,Social media brings MORE GOOD than,3
1109_996,social media lets you stay in touch with friends over a better and more capable platform than texting.,the social media is contribute to the global economy.. people can make money in a better and easier way,a1,Social media brings MORE GOOD than,3
998_1131,it is a stage for people who don't necessarily had a chance before to shine and showcase their tallent whrether its a swedish guy uploading videos on youtube or a talented foreign singer,"social media is an effective mechanism by which social movements can gain attention - for example, it often enables the spread of messages or awareness about protest movements in other countries.",a2,Social media brings MORE GOOD than,3
1026_1472,social media allows people to crowd source ideas and trade information so that individuals with different skills can connect and create better products.,social media can make people feel better about themselves when they got likes on their photos or posts.,a1,Social media brings MORE GOOD than,3
996_1471,the social media is contribute to the global economy.. people can make money in a better and easier way,"social media allows individuals an escape from oppressive communities, and find a safe space for them to express themselves",a2,Social media brings MORE GOOD than,3
1063_1081,"social media brings more good than harm because it is a powerful tool to fight social isolation, which is damaging to one's physical and mental well-being, especially for house-bound people.",social media is used to reach a vast number of people and can bring public attention to charities and causes that rely on people's contributions.,a1,Social media brings MORE GOOD than,3
1039_1004,"social media allow people to meet other people with the same interest, no matter how far they live","allows organisation of protests on various social justice issues, letting the individual make a bigger difference in our society",a1,Social media brings MORE GOOD than,3
1047_1116,social media can create a better world by connecting people that would have never met otherwise. it can help bring together different cultures such as create a conversation between an israeli and an iranian,"social media has provided the ability for marginalized peoples, such as lgbtq youth, a support network that makes them feel like part of a broader community which improves the quality of life immeasurably.",a2,Social media brings MORE GOOD than,3
1012_1469,"social media allows for easily accessible information about a variety of topics like politics and science, leading to a more informed populace.",social media serves as an instrument to memorialize moments in time that may have otherwise been lost.,a1,Social media brings MORE GOOD than,3
1102_1493,social media lets people keep in touch with far away loved ones.,social networks help coordinate between people against an oppressive regime,a1,Social media brings MORE GOOD than,3
1087_1094,"social media allows people who are secluded in their communities, such as closeted gay youth in homophobic communities, to easily find anonymous support structures that help them get through difficult circumstances.",social media contributes to world globalisation.people from all around the world can be in contact and exchange knowleg and information on their well being.,a1,Social media brings MORE GOOD than,3
1021_1060,"social media allows for people with similar interests and values to form communities across the global, allowing for more cultural understanding and diffusion.","social media it a way to communicate with other people in the society, to tell them and share their feelings.",a1,Social media brings MORE GOOD than,3
1055_1494,social media connects immediately people who live far apart. you can follow your friends and family from afar and improve your relationships with them.,social media serves as an archive of photographs and posts which can easily be managed and saved for future use.,a1,Social media brings MORE GOOD than,3
1121_1105,social media allows for the doxxing of unsavory characters like sexual assaulters/nazis/racists etc. so that they can be held accountable and others know not to engage with them.,social media can help people who don't find friends in their close community connect to people from other places with similar interests.,a2,Social media brings MORE GOOD than,3
1014_1493,"this is a better way to send a message between all of your co-workers, students, your employees,",social networks help coordinate between people against an oppressive regime,a2,Social media brings MORE GOOD than,3
1098_1007,politicians have a better understanding of their voters through social media and can realize better what they should do in order to create a change for the best,"more opportunities for political campaigns: the cost of pushing for a campaign in social media is cheaper (almost free) compared to real life campaigns. thus, politics become more accessible.",a1,Social media brings MORE GOOD than,3
1065_1089,"social media allows for connectivity to a larger number of people that you know, and even though those relationships may be shallow in many cases, this does not make them detrimental or superfluous.","social media help entertain us in our empty time. if in the past we spent a lot of time doing nothing, now we can easily catch up with our friends or look at cat video.",a1,Social media brings MORE GOOD than,3
1069_1133,"the massive revenue that social media companies earn has allowed them to reinvest their earnings into new technologies, such as automatic moderation and content organization.",social media is an immediate way to connect with people near and far without the limitation of physical distance or the unreliability of postal services.,a2,Social media brings MORE GOOD than,3
1015_1051,social media allows celebrities and institutions to disseminate information far more efficiently.,"social media allows celebrities, politicians, and other public characters to create accessible platforms and spread their message.",a2,Social media brings MORE GOOD than,3
1495_1000,social media employs programmers who are steadily improving site quality and creating spillover research which improves the internet as a whole.,many revolutions globally have utilized social media as a platform for organization and communication. this allowed for the greater success and solidarity of these movements.,a2,Social media brings MORE GOOD than,3
1088_1072,using social media people can travel around the world and stay connected to their family and friends,social media can help people who struggle with social anxiety or are bullied in every day life form other communities on the internet.,a2,Social media brings MORE GOOD than,3
1101_1009,social media allows individuals who may otherwise not be able to connect to be able to easily interact.,"social media keep and remind you all of your good experiences, so its help you to remain your satisfaction along your life.",a1,Social media brings MORE GOOD than,3
1045_998,"people more informed: social media lead to constant information. also, people are more likely to read news because articles pop up in feed, so they are more likely to be drawn to read them.",it is a stage for people who don't necessarily had a chance before to shine and showcase their tallent whrether its a swedish guy uploading videos on youtube or a talented foreign singer,a1,Social media brings MORE GOOD than,3
1001_1113,"individuals can share information with their friends over social media, allowing them to access news which interests them and is more likely to get them engaged.",social media provides a platform for more direct to the public sources of news and information which can lead to a more informed populous when it comes to their important issues.,a2,Social media brings MORE GOOD than,3
992_1081,"social media make people feel happier about their lifes: they share things they done and get ""likes"" for them.",social media is used to reach a vast number of people and can bring public attention to charities and causes that rely on people's contributions.,a2,Social media brings MORE GOOD than,3
1099_1010,social media has facilitated revolution in certain fascist states by making the airing of grievances easier.,social media brings more good than harm because it allows people to communicate with others whom they would never have met previously.,a2,Social media brings MORE GOOD than,3
1110_1093,"social media allows us to find real friends, regardless of geographical proximity",social media is of information that people use to their news and catch up what’s happening,a1,Social media brings MORE GOOD than,3
1003_1474,social media is a massive industry which employs tens of thousands of workers.,the perception of closeness obtained through social media can be as powerful as actual contact for mitigating loneliness and depression.,a2,Social media brings MORE GOOD than,3
1096_1078,social media managers are a new profession created by social media which increases the amount of money going into our society.,"social media is a way of creating groups of colleagues / classmates, sharing useful information and helping each other.",a2,Social media brings MORE GOOD than,3
1088_1496,using social media people can travel around the world and stay connected to their family and friends,social media communication services create an infrastructure for organizing protests against aggressive governments.,a1,Social media brings MORE GOOD than,3
1064_1054,more representation: people are able to find others with similar interests and get support. thus they have more power compared to their politicians and are able to keep them accountable,social media allows for a vast number of people to connect and raise their awareness on issues in the world that they would otherwise not be aware of.,a2,Social media brings MORE GOOD than,3
999_1117,"social media allows small political parties to interact with their voters and the public in general without spending too much money, making the democratic process more equal and fair","social media allows to connects people to active discussion and engage them in issues such as elections, crisises and more in a way that is simple and entertaining.",a2,Social media brings MORE GOOD than,3
1004_1129,"allows organisation of protests on various social justice issues, letting the individual make a bigger difference in our society",social networks help inform people about current events and keep people more informed,a2,Social media brings MORE GOOD than,3
1079_1034,social media allows companies to cater products and advertising to better cater peoples needs.,"better way for people to be exposed to politic, so they can be more involved and influence on their country direction.",a1,Social media brings MORE GOOD than,3
1016_1080,"social it allows people which are marginalized and ignored by mainstream media to have a voice, that is potentially heard by the entire population.","social media brings more good than harm because it gives ""little people"" a voice that the media denies them, as we saw when the me too movement began on twitter.",a2,Social media brings MORE GOOD than,3
1068_1049,"social media has allowed for entirely new economies to emerge, allowing more people to live middle and upper-class lifestyles while having jobs that they enjoy, such as being a social media influencer.",social media allows for the opportunity for more people to connect globally which allows for a deeper cultural exchange that can increase empathy and understanding.,a2,Social media brings MORE GOOD than,3
1094_1035,social media contributes to world globalisation.people from all around the world can be in contact and exchange knowleg and information on their well being.,"most people wont go outside and protest or join a political movement, social media allows people to make a difference and be politically active and informed.",a1,Social media brings MORE GOOD than,3
1076_1037,people can launch an online career through social media thus giving them a financial venue.,social media provides an easy way for people to network and form professional connections that can help them in the long term.,a2,Social media brings MORE GOOD than,3
